,puma,AssedImprov_perc_07,LotArea_07,availFAR_perc_07,st_2007,YearBuilt_07,is_residential
432987,4006.0,0.0,2500.0,100.0,,0.0,N
433003,3901.0,0.0,12000.0,100.0,,0.0,N
433022,4004.0,88.8,2000.0,46.0,,1899.0,Y
433026,3903.0,84.5,1625.0,75.6,,1925.0,Y
433038,4009.0,50.5,5000.0,58.3,,1950.0,Y
433040,4014.0,82.5,2003.0,7.8,,1990.0,Y
433044,4113.0,84.5,2500.0,43.3,,1925.0,Y
433058,4002.0,84.6,2868.0,56.8,,1930.0,Y
433066,4109.0,80.3,46300.0,58.0,,1931.0,N
433077,,,2764.0,100.0,,0.0,N
433082,4010.0,85.0,2100.0,35.4,,1930.0,Y
433084,4105.0,84.9,3190.0,15.0,,1925.0,Y
433162,4105.0,81.0,4000.0,23.3,,1950.0,Y
433194,4103.0,32.6,966.0,33.3,,1929.0,N
433200,3810.0,82.2,5006.0,40.0,,1920.0,N
433203,3902.0,80.2,2825.0,58.3,,1920.0,Y
433208,4002.0,1.6,2500.0,100.0,,0.0,N
433209,4110.0,49.1,12700.0,88.0,,1992.0,N
433218,3903.0,82.8,4000.0,32.0,,1930.0,Y
433221,4102.0,84.3,2500.0,49.0,,1920.0,Y
433248,3810.0,1.5,7690.0,100.0,,0.0,N
433249,,0.0,2731.0,100.0,,0.0,N
433260,4016.0,83.6,4000.0,35.2,,1930.0,Y
433264,3805.0,29.8,7553.0,-2.8,,1920.0,N
433300,4017.0,0.0,10000.0,100.0,,0.0,N
433312,4014.0,79.5,2000.0,30.5,,1910.0,Y
433328,3902.0,82.6,14814.0,78.0,,1965.0,Y
433329,3708.0,87.8,15500.0,-115.7,,1927.0,Y
433346,3701.0,62.9,16444.0,52.0,,1931.0,N
433367,4102.0,80.5,5000.0,80.0,,1920.0,Y
433456,3808.0,56.9,10081.0,-52.5,,1928.0,N
433468,3902.0,80.4,4000.0,-16.0,,1965.0,Y
433499,4005.0,87.8,1875.0,11.5,,1920.0,Y
433540,4004.0,80.1,12995.0,16.7,,1964.0,N
433581,4015.0,84.5,4000.0,-12.0,,1901.0,Y
433678,4110.0,92.7,2250.0,-8.5,5.0,1930.0,Y
433695,3808.0,68.1,14144.0,8.8,,1961.0,N
433731,4001.0,0.0,1179.0,100.0,,0.0,N
433738,3704.0,18.8,4222.0,83.2,,1950.0,N
433748,4004.0,81.7,49122.0,-55.3,,1990.0,N
433770,4104.0,84.4,4000.0,6.7,,1955.0,Y
433787,3809.0,81.7,14076.0,-73.5,,1970.0,N
433818,3803.0,93.3,2500.0,-30.8,,1900.0,Y
433834,4018.0,55.7,8000.0,-15.0,,1930.0,Y
433968,4111.0,84.3,2000.0,-90.0,,1920.0,Y
433975,3710.0,12.5,9342.0,100.0,,1931.0,N
433985,4004.0,89.1,1800.0,11.1,,1901.0,Y
433994,3809.0,44.6,2000.0,54.9,,1920.0,N
434005,4110.0,84.8,2000.0,28.9,,1910.0,Y
434017,4012.0,93.8,5300.0,53.0,,1930.0,N
434034,4014.0,69.4,3227.0,73.0,,1933.0,N
434047,4002.0,85.8,1767.0,25.9,,1910.0,Y
434054,4018.0,84.4,2837.0,-16.7,,1925.0,Y
434068,3808.0,79.4,2469.0,6.2,14.0,1910.0,Y
434088,4114.0,0.0,53315.0,100.0,,0.0,N
434106,4106.0,83.2,7519.0,50.0,,1920.0,Y
434111,4011.0,87.2,2150.0,-80.0,,1930.0,Y
434121,4004.0,92.1,1056.0,4.0,,1901.0,Y
434167,4102.0,84.5,2500.0,51.5,,1930.0,Y
434169,4106.0,76.8,2580.0,50.0,,1955.0,Y
434211,4101.0,85.2,3752.0,80.7,9.0,1930.0,Y
434259,4003.0,83.2,1700.0,15.5,,1899.0,Y
434279,3704.0,58.3,12500.0,20.0,,1950.0,N
434282,4110.0,24.8,7500.0,80.0,,1939.0,N
434364,4106.0,0.0,7528.0,100.0,,0.0,N
434404,4016.0,72.9,1800.0,71.0,,1930.0,Y
434415,4112.0,85.8,4000.0,45.0,,1925.0,Y
434421,3803.0,85.0,1923.0,38.4,,1910.0,Y
434444,4105.0,77.7,4000.0,48.0,,1950.0,Y
434485,3807.0,0.0,2143.0,100.0,,0.0,N
434511,3707.0,92.4,13258.0,-252.0,58.0,1927.0,Y
434522,4103.0,84.2,5000.0,100.0,,0.0,N
434568,3809.0,47.3,2495.0,83.7,,1988.0,Y
434589,4010.0,80.3,4375.0,-11.1,,1933.0,N
434596,4012.0,93.5,3000.0,-11.9,,1931.0,Y
434597,4005.0,83.3,2250.0,20.0,,1901.0,Y
434652,3803.0,84.9,1898.0,39.5,,1920.0,Y
434733,4105.0,78.0,3525.0,30.0,,1950.0,Y
434743,4106.0,86.6,2600.0,0.0,,1940.0,Y
434755,4112.0,26.1,18500.0,62.2,,1926.0,N
434783,4002.0,83.6,2000.0,44.4,,1905.0,Y
434833,4001.0,93.2,2298.0,25.9,7.0,1910.0,Y
434848,4004.0,70.0,2475.0,21.0,,1930.0,Y
434850,4106.0,84.1,4000.0,20.0,,1955.0,Y
434904,4004.0,80.6,2183.0,36.6,,1899.0,Y
434917,4003.0,95.2,2500.0,17.5,6.0,1906.0,Y
434946,3902.0,79.9,7500.0,51.7,,1940.0,Y
434959,4114.0,83.7,2500.0,36.7,,1926.0,Y
434976,4003.0,81.0,2000.0,10.0,,1899.0,Y
434999,4105.0,78.0,4000.0,50.0,,1940.0,Y
435039,4102.0,83.5,2400.0,12.2,,1920.0,Y
435042,3806.0,76.1,2248.0,11.8,,1900.0,Y
435072,4101.0,82.4,2000.0,21.5,,1928.0,N
435091,3810.0,88.6,2675.0,-32.0,,1900.0,Y
435093,4005.0,56.3,89300.0,65.0,,1931.0,N
435119,4011.0,89.9,2000.0,34.7,,1925.0,Y
435124,4016.0,78.6,2280.0,43.3,,1925.0,Y
435161,4002.0,70.0,3491.0,51.9,,0.0,N
435167,4013.0,85.0,1988.0,-61.0,6.0,1911.0,Y
435170,4107.0,82.2,2000.0,16.7,,1945.0,Y
435172,3703.0,85.2,1390.0,33.3,,1925.0,Y
435191,4014.0,86.7,6200.0,69.6,,1920.0,Y
435192,,0.0,3400.0,100.0,,0.0,N
435238,4112.0,83.0,2660.0,-25.0,,1955.0,Y
435261,4103.0,76.1,4000.0,34.0,,1940.0,Y
435304,4014.0,72.5,1800.0,38.2,,1931.0,Y
435321,3709.0,75.1,34338.0,34.0,,1950.0,N
435342,4108.0,79.5,4000.0,16.0,,1940.0,Y
435351,4001.0,66.7,112338.0,62.0,,1967.0,N
435352,4107.0,81.1,2800.0,49.6,,1935.0,Y
435361,3903.0,82.5,4500.0,54.0,,1955.0,Y
435368,3807.0,0.0,4937.0,100.0,,0.0,N
435388,,,1911.0,7.4,,2007.0,Y
435446,,0.0,3420.0,100.0,,0.0,N
435472,4101.0,84.0,7513.0,54.4,,1890.0,Y
435493,4013.0,76.2,4467.0,60.0,,1925.0,Y
435500,3901.0,78.0,5000.0,48.0,,1945.0,Y
435609,3807.0,51.9,5132.0,68.6,,1920.0,N
435612,4005.0,75.1,1079791.0,-8.8,,1940.0,Y
435687,3702.0,82.8,2500.0,31.1,,1920.0,Y
435714,4012.0,78.6,2003.0,33.7,,1925.0,Y
435719,4106.0,83.2,4000.0,58.0,,1950.0,Y
435760,4018.0,0.1,715000.0,,,1965.0,N
435789,4014.0,85.0,2003.0,0.0,,1960.0,Y
435790,4107.0,83.4,2923.0,26.7,,1930.0,Y
435800,3707.0,0.0,6700.0,28.4,,1920.0,N
435827,4107.0,85.3,2878.0,20.8,,1920.0,Y
435878,4105.0,79.4,6000.0,46.0,,1930.0,Y
435900,4005.0,82.2,2233.0,54.0,,1899.0,Y
435949,3801.0,65.5,3200.0,52.0,,1920.0,Y
435992,4113.0,79.4,4000.0,-6.0,,1950.0,Y
436001,4107.0,83.0,1678.0,-44.4,,1940.0,Y
436008,4013.0,59.3,3200.0,25.9,,1931.0,N
436019,4110.0,92.0,2742.0,-2.0,5.0,1930.0,Y
436052,4101.0,80.2,2538.0,78.2,,1915.0,Y
436058,4018.0,79.5,3450.0,72.0,,1930.0,Y
436124,4003.0,82.4,1700.0,-37.6,,1899.0,Y
436128,3805.0,53.4,1908.0,37.7,,1899.0,Y
436148,4001.0,91.2,2500.0,50.6,,1910.0,Y
436178,4105.0,78.6,5148.0,63.3,,1955.0,Y
436198,4101.0,0.0,14488.0,100.0,,0.0,N
436227,4104.0,82.0,4800.0,24.0,,1940.0,Y
436229,4111.0,84.5,1857.0,32.8,,1925.0,Y
436248,3702.0,77.9,4750.0,80.8,,1930.0,Y
436279,3703.0,72.7,3321.0,8.9,,1930.0,Y
436295,4004.0,94.4,2139.0,50.5,,1931.0,Y
436362,4101.0,65.0,4600.0,41.0,,1925.0,Y
436390,4112.0,82.9,4000.0,58.3,,1955.0,Y
436416,4110.0,83.8,2533.0,15.6,,1930.0,Y
436458,4103.0,80.4,2825.0,35.0,,1930.0,Y
436462,4016.0,85.0,2000.0,8.8,,1960.0,Y
436469,4016.0,77.3,4000.0,45.6,,1930.0,Y
436505,4103.0,78.6,5000.0,36.0,,1935.0,Y
436575,3702.0,7.0,5000.0,91.1,,1931.0,N
436586,4017.0,89.4,3400.0,52.2,,1925.0,Y
436591,3807.0,0.0,3313.0,100.0,,0.0,N
436612,4106.0,85.4,4720.0,24.0,,1940.0,Y
436649,4003.0,81.1,1800.0,6.7,,1899.0,Y
436686,3901.0,78.6,7196.0,68.3,,1925.0,Y
436749,,0.0,2500.0,100.0,,0.0,N
436777,3903.0,84.1,5450.0,45.0,,1955.0,Y
436783,4106.0,84.4,4000.0,-10.0,,1940.0,Y
436811,4104.0,85.4,5000.0,8.0,,1910.0,Y
436847,3902.0,66.1,14740.0,66.0,,1940.0,Y
436862,,0.0,2410.0,100.0,,0.0,N
436865,4101.0,0.0,20000.0,100.0,,0.0,N
436941,4112.0,84.1,3000.0,63.3,,1920.0,Y
436969,4014.0,70.0,2475.0,-6.4,,1931.0,Y
437026,4003.0,88.2,1875.0,8.0,,1899.0,Y
437029,3701.0,0.0,37680.0,100.0,,0.0,N
437031,4105.0,82.9,4000.0,18.0,,1950.0,Y
437037,4016.0,0.0,4320.0,100.0,,0.0,N
437044,4102.0,76.1,1775.0,41.5,,1931.0,Y
437058,3803.0,12.9,9992.0,45.6,,1922.0,N
437065,4016.0,85.8,2599.0,64.8,,1920.0,Y
437096,4001.0,87.0,5329.0,49.0,,1940.0,N
437098,4103.0,78.8,5000.0,56.0,,1960.0,Y
437126,4112.0,84.7,2442.0,42.2,,1920.0,Y
437202,4002.0,86.7,2000.0,56.8,,1901.0,Y
437240,3701.0,66.1,6521.0,71.2,,1920.0,N
437254,3809.0,69.6,10430.0,-39.2,,1936.0,N
437317,4104.0,80.6,4960.0,66.0,,1950.0,Y
437336,4005.0,0.0,1490.0,100.0,,0.0,N
437344,4005.0,0.0,1540.0,100.0,,0.0,N
437355,3807.0,68.3,4605.0,-11.1,,1907.0,N
437362,3901.0,78.9,12000.0,66.7,,1901.0,Y
437378,3810.0,91.8,3775.0,-17.2,,1920.0,Y
437420,4105.0,78.3,4000.0,46.0,,1955.0,Y
437548,4014.0,0.0,4010.0,-43.2,,2008.0,Y
437579,,23.0,7575.0,100.0,,1970.0,Y
437601,3802.0,85.0,1599.0,24.7,,1901.0,Y
437616,3702.0,6.9,2500.0,34.4,,1928.0,N
437617,4106.0,83.9,2000.0,17.8,,1950.0,Y
437647,4009.0,0.0,5000.0,100.0,,0.0,N
437663,4014.0,85.0,2000.0,-43.2,,1930.0,Y
437669,4001.0,86.0,2421.0,62.1,,1901.0,Y
437671,3902.0,82.9,4000.0,56.7,,1950.0,Y
437698,3901.0,85.0,4000.0,-40.0,,2000.0,Y
437739,4007.0,74.3,5000.0,21.0,,1930.0,N
437744,4013.0,79.8,3729.0,13.3,,1920.0,Y
437774,4112.0,18.6,3605.0,100.0,,1945.0,N
437865,4106.0,85.4,2000.0,20.0,,1950.0,Y
437874,4112.0,0.0,4000.0,100.0,,0.0,N
437922,3902.0,84.0,4000.0,56.7,,1920.0,Y
437923,3901.0,0.0,5400.0,100.0,,0.0,N
437959,4007.0,85.0,2500.0,17.7,,1930.0,N
437972,4014.0,69.7,4007.0,100.0,,0.0,N
437977,4004.0,90.4,1296.0,-13.0,,1899.0,Y
438029,3810.0,94.4,4308.0,20.9,,1915.0,Y
438032,3804.0,93.1,1875.0,48.2,,1910.0,Y
438058,4013.0,76.8,4000.0,-8.0,,1905.0,Y
438068,3807.0,45.7,2427.0,50.0,18.0,1910.0,Y
438196,4104.0,66.7,1795.0,-153.3,,1927.0,Y
438226,4012.0,77.8,1803.0,39.0,,1925.0,Y
438229,4103.0,70.6,4000.0,0.0,,1950.0,Y
438230,4003.0,81.0,1667.0,10.0,,1899.0,Y
438232,3810.0,35.6,1443.0,84.0,,1903.0,N
438242,4101.0,0.0,3900.0,100.0,,0.0,N
438268,4017.0,80.9,4000.0,37.6,,1915.0,Y
438403,3701.0,0.0,5742.0,100.0,,0.0,N
438450,,,3295.0,100.0,,0.0,N
438600,4009.0,64.1,4000.0,65.6,,1920.0,Y
438607,3810.0,78.4,2348.0,-33.4,1.0,1900.0,Y
438613,3810.0,48.2,15104.0,68.2,,1920.0,N
438614,3801.0,0.0,2040.0,100.0,,0.0,N
438655,4104.0,84.7,3960.0,-2.0,,1940.0,Y
438744,4106.0,83.6,3800.0,67.8,,1945.0,Y
438750,3701.0,93.7,7560.0,5.8,34.0,1956.0,Y
438769,3901.0,75.1,8000.0,75.0,,1980.0,Y
438783,4013.0,80.6,2622.0,-55.0,,1925.0,Y
438847,,86.3,1760.0,61.7,,1935.0,Y
439003,3903.0,82.5,3534.0,25.0,,1920.0,Y
439016,4004.0,70.1,2581.0,40.5,,1905.0,Y
439025,4016.0,85.0,2350.0,4.4,,1945.0,Y
439071,4114.0,78.9,4900.0,58.0,,1940.0,Y
439091,3903.0,85.0,5000.0,31.7,,1910.0,Y
439114,3901.0,69.0,7075.0,30.0,,1992.0,N
439156,4113.0,78.3,5000.0,54.0,,1945.0,Y
439202,3902.0,85.8,2000.0,100.0,,0.0,N
439203,,0.0,1520.0,100.0,,0.0,N
439232,4017.0,86.1,1420.0,-1.6,,1925.0,Y
439340,3901.0,82.4,5000.0,71.7,,1935.0,Y
439351,3903.0,66.5,1900.0,77.6,,1931.0,N
439373,3810.0,30.6,1775.0,-17.7,,1920.0,Y
439416,4003.0,70.1,1750.0,40.0,,1899.0,Y
439421,3807.0,85.7,10775.0,-157.8,,1912.0,N
439441,4104.0,83.4,4000.0,24.0,,1940.0,Y
439446,4005.0,91.8,1760.0,0.0,6.0,1929.0,Y
439456,4009.0,61.6,6800.0,14.0,,1965.0,Y
439472,3901.0,75.8,6175.0,73.3,,1960.0,Y
439507,4106.0,83.5,4000.0,48.0,,1950.0,Y
439527,4012.0,78.3,21468.0,-94.0,,1920.0,N
439551,4101.0,37.4,11460.0,23.0,,1965.0,N
439553,,,3462.0,100.0,,0.0,N
439572,4014.0,87.3,7885.0,-8.0,,1991.0,N
439584,3804.0,97.2,1443.0,5.5,,1910.0,Y
439626,,0.0,3050.0,100.0,,0.0,N
439629,4108.0,64.9,8403.0,36.7,,1960.0,Y
439672,4013.0,81.9,1717.0,15.6,,1910.0,Y
439680,4016.0,84.6,2628.0,6.7,,1955.0,Y
439806,4106.0,84.8,3240.0,-8.3,,1935.0,Y
439837,4012.0,84.2,2003.0,35.0,,1935.0,Y
439876,4109.0,84.5,1900.0,15.2,,1890.0,Y
439898,4104.0,83.7,4000.0,45.0,,1955.0,Y
439927,4003.0,85.0,2000.0,42.4,,2004.0,Y
439937,4001.0,94.2,25000.0,-90.0,,1910.0,N
439944,4016.0,83.8,2500.0,-81.1,,1935.0,Y
439965,4005.0,64.4,4827.0,-79.0,,1931.0,N
439970,4113.0,83.2,2650.0,-11.7,,1930.0,Y
440099,4004.0,81.1,29500.0,84.8,,1968.0,N
440113,4004.0,81.1,1382.0,12.0,,1899.0,Y
440126,4003.0,81.8,1667.0,50.6,,1899.0,Y
440137,3903.0,62.3,13121.0,15.0,,1931.0,N
440141,3902.0,75.8,7000.0,80.0,,1955.0,Y
440333,4017.0,85.5,1667.0,38.4,,1925.0,Y
440408,3705.0,95.4,4875.0,71.2,,1925.0,N
440416,4009.0,71.9,2760.0,-88.0,,1965.0,Y
440421,4109.0,85.1,2000.0,55.6,,1930.0,Y
440443,3810.0,69.4,2094.0,28.4,,1899.0,Y
440463,4004.0,95.1,3250.0,61.0,,1930.0,Y
440464,4103.0,82.1,5000.0,48.3,,1940.0,Y
440473,4004.0,85.7,2025.0,25.0,,1910.0,Y
440488,4016.0,83.0,2500.0,-100.0,,1935.0,Y
440500,3810.0,24.1,2581.0,60.0,,1937.0,N
440509,3903.0,85.2,3600.0,38.3,,1930.0,Y
440521,3705.0,0.0,3000.0,100.0,,0.0,N
440541,4112.0,84.3,3607.0,46.7,,1930.0,Y
440554,3809.0,91.2,2583.0,-14.5,23.0,1910.0,Y
440561,4103.0,80.4,2279.0,63.8,,1931.0,Y
440562,4108.0,69.2,8000.0,10.0,,1915.0,Y
440567,4101.0,83.1,2000.0,46.4,,1930.0,Y
440570,3701.0,83.3,2565.0,18.9,,1958.0,Y
440586,4111.0,82.8,2375.0,59.2,,1915.0,Y
440607,3702.0,89.8,13500.0,-226.7,42.0,1927.0,Y
440617,4004.0,82.3,1980.0,66.0,,1930.0,Y
440636,4014.0,84.9,1970.0,47.3,,1901.0,Y
440645,4105.0,84.3,3000.0,16.7,,1925.0,Y
440674,4103.0,82.1,5200.0,58.0,,1945.0,Y
440688,4001.0,69.4,1900.0,42.8,,1899.0,Y
440699,4101.0,43.5,2257.0,40.3,,1928.0,N
440700,4006.0,96.3,2000.0,17.7,,1905.0,Y
440754,4110.0,79.6,5304.0,100.0,,0.0,N
440794,4001.0,0.0,8600.0,100.0,,0.0,N
440822,3903.0,79.3,14039.0,7.0,,1925.0,N
440827,3901.0,82.2,7500.0,53.3,,1965.0,Y
440869,3810.0,31.0,1350.0,31.8,,1900.0,N
440872,3902.0,79.9,4000.0,60.0,,1955.0,Y
440918,3805.0,42.5,1413.0,83.0,,1899.0,Y
440947,4001.0,58.2,35200.0,77.0,,1989.0,N
441014,4018.0,0.0,564.0,100.0,,0.0,N
441015,3710.0,97.0,2228.0,-72.4,,1931.0,Y
441064,4017.0,75.8,3867.0,20.0,,1955.0,Y
441067,4015.0,25.8,5750.0,100.0,,2006.0,N
441073,4009.0,85.1,2992.0,51.2,,1935.0,Y
441170,4112.0,84.4,2442.0,6.7,,1930.0,Y
441199,3903.0,81.2,5430.0,30.0,,1940.0,Y
441216,,58.4,112900.0,42.0,,1967.0,N
441230,4003.0,85.9,2500.0,38.5,,1899.0,Y
441235,4018.0,75.2,3150.0,26.3,,1930.0,Y
441239,3810.0,61.7,199346.0,-inf,,1987.0,N
441257,3903.0,76.1,2752.0,-65.0,,1945.0,Y
441307,4016.0,86.4,2000.0,65.0,,1927.0,N
441363,4103.0,85.0,4000.0,33.3,,1925.0,Y
441375,3803.0,0.0,2534.0,100.0,,0.0,N
441376,3710.0,28.8,10024.0,94.0,,1985.0,N
441389,,0.0,11220.0,100.0,,0.0,N
441399,4103.0,0.0,30000.0,-94.0,,2005.0,N
441416,4016.0,90.1,2967.0,-133.3,,1925.0,Y
441448,4001.0,91.7,1720.0,27.2,,1931.0,N
441464,3703.0,76.8,4500.0,66.7,,1920.0,Y
441503,4009.0,82.8,2500.0,40.0,,1925.0,Y
441544,3702.0,77.7,8385.0,45.5,,1925.0,N
441547,4113.0,78.5,7800.0,71.7,,1950.0,Y
441550,4001.0,0.0,1400.0,100.0,,0.0,N
441551,4014.0,92.2,4000.0,-30.0,,1931.0,N
441554,4108.0,84.2,2900.0,56.7,,1930.0,Y
441577,4110.0,72.9,3400.0,51.1,,1935.0,Y
441642,4109.0,37.3,15660.0,54.0,,1937.0,N
441654,,0.0,2500.0,100.0,,0.0,N
441658,4006.0,94.6,3250.0,-12.3,8.0,1910.0,Y
441722,4105.0,85.0,4000.0,48.3,,1935.0,Y
441732,4001.0,35.1,2500.0,100.0,,0.0,N
441757,4003.0,81.1,1800.0,50.6,,1899.0,Y
441764,4016.0,83.2,1785.0,40.0,,1920.0,Y
441782,4006.0,93.3,4127.0,0.8,11.0,1931.0,Y
441835,4017.0,85.8,3000.0,36.0,,1925.0,Y
441857,4112.0,78.1,8519.0,45.0,,1930.0,Y
441871,4003.0,0.0,1667.0,100.0,,0.0,N
441877,4104.0,79.6,6000.0,44.0,,1920.0,Y
441921,3705.0,11.5,2975.0,64.2,,0.0,N
441934,3805.0,31.8,1883.0,42.5,,1905.0,Y
441978,3810.0,79.5,1900.0,-5.3,7.0,1920.0,Y
441984,4105.0,84.2,6328.0,58.3,,1945.0,Y
441996,4006.0,84.4,942.0,-43.0,,1930.0,N
442000,3704.0,0.0,2375.0,100.0,,0.0,N
442019,3805.0,81.9,2554.0,19.8,14.0,1924.0,Y
442032,4018.0,84.1,1860.0,24.1,,1928.0,Y
442039,3803.0,89.3,2523.0,-314.5,,2007.0,Y
442051,3901.0,0.0,9050.0,100.0,,0.0,N
442055,4014.0,84.1,2003.0,49.8,,1910.0,Y
442080,,,2539.0,50.6,,2006.0,Y
442090,4114.0,7.0,6000.0,100.0,,0.0,Y
442099,4008.0,27.8,25500.0,83.0,,1975.0,N
442117,3808.0,68.7,2517.0,100.0,,0.0,N
442126,4003.0,84.5,2000.0,43.0,,1899.0,Y
442142,4001.0,85.8,3125.0,69.5,,1920.0,Y
442199,4007.0,0.0,5000.0,100.0,,0.0,N
442206,4105.0,85.1,4000.0,20.0,,1950.0,Y
442247,3810.0,57.0,2500.0,-54.3,2.0,1900.0,Y
442402,4101.0,83.3,1500.0,7.0,,1950.0,Y
442406,4014.0,79.7,3924.0,-15.2,,1920.0,N
442415,4015.0,84.1,1875.0,14.8,,1910.0,Y
442419,4002.0,57.9,4000.0,90.5,,1930.0,N
442464,4110.0,77.5,2600.0,45.6,,1935.0,Y
442517,4001.0,56.9,40000.0,46.0,,1949.0,N
442527,3805.0,70.0,1635.0,44.0,,1910.0,Y
442537,4105.0,84.4,5239.0,50.0,,1925.0,Y
442559,3810.0,52.2,2300.0,17.6,,1900.0,Y
442569,4016.0,77.5,5000.0,40.0,,1930.0,Y
442598,4008.0,0.0,2000.0,100.0,,0.0,N
442691,4007.0,0.0,2018.0,97.1,,0.0,N
442711,3810.0,83.2,2420.0,-40.0,,1950.0,Y
442712,4005.0,94.5,1938.0,-60.0,7.0,1920.0,Y
442733,4003.0,70.1,2185.0,35.4,,1931.0,Y
442744,4018.0,79.8,2000.0,42.4,,1927.0,N
442745,3806.0,43.4,2123.0,80.0,,1910.0,N
442794,4006.0,0.0,2600.0,100.0,,0.0,N
442820,4005.0,48.7,1800.0,24.7,,1931.0,N
442823,4112.0,0.0,2000.0,100.0,,2008.0,Y
442827,3710.0,70.0,2980.0,39.9,,1931.0,Y
442870,4105.0,81.2,3640.0,61.7,,1925.0,Y
442901,4004.0,88.7,21860.0,8.5,,1930.0,N
442916,4006.0,85.8,1710.0,18.0,,1901.0,Y
442937,3807.0,76.9,1980.0,88.8,,1920.0,N
442954,3902.0,80.1,2480.0,61.7,,1920.0,Y
442977,4105.0,85.2,3996.0,51.7,,1930.0,Y
442999,3901.0,75.6,7420.0,73.3,,1920.0,Y
443052,4112.0,85.5,3142.0,36.7,,1930.0,Y
443095,4103.0,84.6,4000.0,31.1,,1940.0,Y
443127,4108.0,47.8,6895.0,71.5,,1956.0,N
443134,4104.0,83.7,4000.0,23.3,,1930.0,Y
443137,4009.0,70.4,2000.0,-10.0,,1931.0,N
443143,3903.0,77.9,8000.0,42.0,,1931.0,Y
443193,4104.0,78.3,3634.0,8.0,,1940.0,Y
443194,4104.0,0.0,2950.0,100.0,,0.0,N
443199,4103.0,80.9,3325.0,35.0,,1920.0,Y
443232,4007.0,95.5,5323.0,0.4,16.0,1910.0,Y
443275,4012.0,77.8,2017.0,1.2,,1931.0,Y
443321,3709.0,77.9,2488.0,-18.4,,1935.0,Y
443335,3703.0,76.7,9500.0,61.1,,1920.0,Y
443356,4001.0,88.7,2500.0,62.5,,1901.0,Y
443359,4015.0,83.2,4000.0,-14.0,,1910.0,Y
443360,4108.0,70.0,2176.0,-110.0,,1997.0,Y
443369,3708.0,80.9,24800.0,32.3,,1935.0,N
443386,4104.0,83.9,4000.0,48.0,,1950.0,Y
443389,4018.0,35.9,70846.0,92.5,,1930.0,N
443404,4016.0,0.0,9805.0,100.0,,0.0,N
443451,,0.0,2675.0,100.0,,0.0,N
443504,3902.0,0.0,9999.0,100.0,,0.0,N
443534,4101.0,83.6,1800.0,-1.1,,1940.0,Y
443558,4110.0,90.6,2500.0,2.5,6.0,1930.0,Y
443667,4002.0,74.5,9375.0,50.0,,1920.0,N
443682,4105.0,86.0,4000.0,48.3,,1950.0,Y
443702,4104.0,80.3,4567.0,68.3,,1950.0,Y
443709,3702.0,82.1,2850.0,11.1,,1925.0,Y
443711,4002.0,83.9,2400.0,53.1,,1920.0,Y
443762,4103.0,72.8,7150.0,68.0,,1945.0,Y
443766,4103.0,84.0,5520.0,50.0,,1950.0,Y
443813,4103.0,83.1,6520.0,71.7,,1950.0,Y
443815,3703.0,0.0,9458.0,100.0,,0.0,N
443816,4005.0,63.2,2800.0,78.0,,1920.0,N
443868,4017.0,81.5,3437.0,30.0,,1960.0,Y
443877,3901.0,80.2,6300.0,43.3,,1976.0,Y
443917,4112.0,81.9,5000.0,-10.0,,1945.0,Y
443982,4103.0,58.4,5100.0,51.5,,1930.0,N
443996,4012.0,84.0,3233.0,42.2,,1899.0,Y
444026,3702.0,69.9,2088.0,-18.4,,1930.0,Y
444040,3903.0,83.6,6250.0,33.3,,1901.0,Y
444041,4001.0,90.6,2000.0,55.0,,1899.0,Y
444042,4012.0,70.0,2504.0,47.3,,1924.0,Y
444062,4110.0,79.9,2283.0,40.0,,1925.0,Y
444089,,0.0,2000.0,100.0,,0.0,N
444100,4002.0,77.5,6428.0,100.0,,0.0,N
444113,4103.0,84.3,8000.0,26.0,,1920.0,Y
444200,4006.0,0.0,5000.0,100.0,,0.0,N
444208,4105.0,76.2,5000.0,52.0,,1955.0,Y
444244,4113.0,77.5,2015.0,-27.0,,1930.0,Y
444247,4013.0,84.1,2000.0,1.1,,1925.0,Y
444265,4011.0,0.0,2065.0,100.0,,0.0,N
444279,4004.0,94.2,5954.0,72.2,,1930.0,N
444287,4004.0,84.4,18184.0,100.0,,0.0,N
444293,3903.0,86.6,2500.0,-18.3,,1935.0,Y
444334,4003.0,70.0,4200.0,47.0,,1931.0,Y
444422,4008.0,0.0,1513.0,100.0,,0.0,N
444496,3810.0,32.7,988.0,33.1,,1900.0,Y
444504,3803.0,96.8,4996.0,-20.6,29.0,1909.0,Y
444541,4006.0,84.2,1875.0,29.0,,1910.0,Y
444592,4006.0,96.5,2500.0,5.3,,1922.0,Y
444648,4003.0,96.1,20000.0,-35.5,,1953.0,N
444681,4002.0,0.0,11580.0,100.0,,0.0,N
444743,4013.0,70.7,5000.0,89.2,,1899.0,Y
444750,4111.0,68.0,2818.0,46.4,,1925.0,Y
444798,4002.0,0.0,1700.0,100.0,,0.0,N
444813,4003.0,98.2,1600.0,-23.5,,1931.0,Y
444942,4002.0,95.9,2500.0,19.8,6.0,1903.0,Y
444985,4109.0,52.7,6675.0,70.0,,1948.0,N
444993,4014.0,78.6,4007.0,34.4,,1925.0,Y
445001,3807.0,14.8,5925.0,21.7,,1904.0,N
445036,4009.0,72.0,4700.0,50.0,,1950.0,Y
445065,4014.0,75.9,4007.0,58.8,,1925.0,Y
